001541	30	0000000000000601	02	10:38:10.44	E	06/04/2024
001543	30	0000000000000615	03	10:38:17.03	E	06/04/2024
001546	30	0000000000000614	03	10:38:34.60	E	06/04/2024
001553	30	0000000000000619	02	10:38:54.99	E	06/04/2024
001565	30	0000000000000621	03	10:39:59.85	E	06/04/2024
001570	30	0000000000000608	02	10:40:05.51	E	06/04/2024
001579	30	0000000000000625	03	10:40:35.45	E	06/04/2024
001580	30	0000000000000618	03	10:40:38.83	E	06/04/2024
001584	30	0000000000000612	02	10:41:01.76	E	06/04/2024
001587	30	0000000000000626	03	10:41:09.96	E	06/04/2024
001597	30	0000000000000603	03	10:41:49.73	E	06/04/2024
001601	30	0000000000000607	03	10:41:58.43	E	06/04/2024
001606	30	0000000000000605	03	10:42:11.99	E	06/04/2024
001608	30	0000000000000622	02	10:42:13.69	E	06/04/2024
001613	30	0000000000000627	02	10:42:21.94	E	06/04/2024
001614	30	0000000000000624	03	10:42:23.30	E	06/04/2024
001617	30	0000000000000610	03	10:42:33.36	E	06/04/2024
001622	30	0000000000000623	03	10:42:49.79	E	06/04/2024
001626	30	0000000000000617	03	10:43:02.83	E	06/04/2024
001630	30	0000000000000606	02	10:43:11.12	E	06/04/2024
001634	30	0000000000000604	03	10:43:14.71	E	06/04/2024
001638	30	0000000000000611	03	10:43:24.66	E	06/04/2024
001650	30	0000000000000614	02	10:44:15.93	E	06/04/2024
001664	30	0000000000000619	03	10:45:11.47	E	06/04/2024
001669	30	0000000000000601	03	10:45:23.83	E	06/04/2024
001671	30	0000000000000615	02	10:45:39.50	E	06/04/2024
001672	30	0000000000000608	03	10:45:42.48	E	06/04/2024
001674	30	0000000000000621	03	10:45:43.96	E	06/04/2024
001677	30	0000000000000625	03	10:46:21.28	E	06/04/2024
001678	30	0000000000000618	03	10:46:23.82	E	06/04/2024
001683	30	0000000000000612	03	10:46:46.44	E	06/04/2024
001697	30	0000000000000626	03	10:47:03.83	E	06/04/2024
001698	30	0000000000000627	02	10:47:09.31	E	06/04/2024
001703	30	0000000000000610	03	10:47:21.39	E	06/04/2024
001709	30	0000000000000602	03	10:47:38.17	E	06/04/2024
001710	30	0000000000000603	02	10:47:40.91	E	06/04/2024
001711	30	0000000000000622	02	10:47:41.94	E	06/04/2024
001715	30	0000000000000605	03	10:48:02.81	E	06/04/2024
001717	30	0000000000000624	02	10:48:13.21	E	06/04/2024
001726	30	0000000000000604	03	10:48:38.32	E	06/04/2024
001728	30	0000000000000623	03	10:48:52.60	E	06/04/2024
001741	30	0000000000000617	02	10:49:40.70	E	06/04/2024
001744	30	0000000000000614	02	10:49:53.13	E	06/04/2024
001748	30	0000000000000611	03	10:50:01.12	E	06/04/2024
001759	30	0000000000000607	03	10:50:18.34	E	06/04/2024
001773	30	0000000000000608	03	10:51:19.43	E	06/04/2024
001774	30	0000000000000621	03	10:51:30.42	E	06/04/2024
001775	30	0000000000000619	03	10:51:31.18	E	06/04/2024
001778	30	0000000000000601	02	10:51:40.94	E	06/04/2024
001781	30	0000000000000627	02	10:51:53.23	E	06/04/2024
001788	30	0000000000000618	03	10:52:02.09	E	06/04/2024
001790	30	0000000000000625	03	10:52:10.54	E	06/04/2024
001791	30	0000000000000610	03	10:52:11.36	E	06/04/2024
001792	30	0000000000000612	03	10:52:25.60	E	06/04/2024
001796	30	0000000000000626	03	10:53:01.29	E	06/04/2024
001798	30	0000000000000622	03	10:53:04.74	E	06/04/2024
001801	30	0000000000000615	03	10:53:22.45	E	06/04/2024
001809	30	0000000000000603	03	10:53:37.90	E	06/04/2024
001811	30	0000000000000606	03	10:53:38.41	E	06/04/2024
001817	30	0000000000000604	03	10:54:00.32	E	06/04/2024
001818	30	0000000000000624	03	10:54:03.99	E	06/04/2024
001824	30	0000000000000605	03	10:54:09.53	E	06/04/2024
001840	30	0000000000000623	03	10:54:55.99	E	06/04/2024
001845	30	0000000000000614	03	10:55:14.58	E	06/04/2024
001854	30	0000000000000617	03	10:55:50.26	E	06/04/2024
001869	30	0000000000000627	03	10:56:45.72	E	06/04/2024
001871	30	0000000000000608	03	10:56:54.95	E	06/04/2024
001874	30	0000000000000610	03	10:57:02.63	E	06/04/2024
001878	30	0000000000000621	02	10:57:10.41	E	06/04/2024
001887	30	0000000000000611	03	10:57:30.64	E	06/04/2024
001890	30	0000000000000619	03	10:57:43.41	E	06/04/2024
001893	30	0000000000000602	03	10:57:54.99	E	06/04/2024
001895	30	0000000000000618	02	10:57:57.96	E	06/04/2024
001896	30	0000000000000601	03	10:57:59.38	E	06/04/2024
001897	30	0000000000000625	03	10:58:00.35	E	06/04/2024
001899	30	0000000000000612	03	10:58:10.75	E	06/04/2024
001902	30	0000000000000622	03	10:58:35.21	E	06/04/2024
001907	30	0000000000000607	02	10:58:56.71	E	06/04/2024
001908	30	0000000000000626	03	10:59:00.17	E	06/04/2024
001910	30	0000000000000604	03	10:59:19.44	E	06/04/2024
001914	30	0000000000000603	02	10:59:29.70	E	06/04/2024
001919	30	0000000000000624	02	11:00:03.26	E	06/04/2024
001920	30	0000000000000605	02	11:00:06.65	E	06/04/2024
001929	30	0000000000000614	02	11:00:32.30	E	06/04/2024
001941	30	0000000000000615	02	11:00:54.13	E	06/04/2024
001945	30	0000000000000623	03	11:01:05.63	E	06/04/2024
001953	30	0000000000000627	02	11:01:26.16	E	06/04/2024
001960	30	0000000000000610	03	11:01:53.11	E	06/04/2024
001967	30	0000000000000606	02	11:02:35.93	E	06/04/2024
001969	30	0000000000000617	03	11:02:39.73	E	06/04/2024
001974	30	0000000000000621	03	11:02:53.26	E	06/04/2024
001993	30	0000000000000618	03	11:03:42.74	E	06/04/2024
001995	30	0000000000000625	02	11:03:52.12	E	06/04/2024
001998	30	0000000000000612	02	11:04:01.93	E	06/04/2024
001999	30	0000000000000611	03	11:04:02.46	E	06/04/2024
002000	30	0000000000000622	03	11:04:05.69	E	06/04/2024
002002	30	0000000000000619	02	11:04:10.48	E	06/04/2024
002007	30	0000000000000601	03	11:04:25.96	E	06/04/2024
002011	30	0000000000000608	02	11:04:39.66	E	06/04/2024
002013	30	0000000000000604	02	11:05:00.35	E	06/04/2024
002014	30	0000000000000626	03	11:05:01.53	E	06/04/2024
002020	30	0000000000000603	03	11:05:44.48	E	06/04/2024
002023	30	0000000000000605	03	11:06:00.71	E	06/04/2024
002026	30	0000000000000627	03	11:06:05.78	E	06/04/2024
002027	30	0000000000000614	03	11:06:10.04	E	06/04/2024
002037	30	0000000000000610	02	11:06:40.37	E	06/04/2024
002047	30	0000000000000624	03	11:07:07.90	E	06/04/2024
002053	30	0000000000000623	03	11:07:19.21	E	06/04/2024
002055	30	0000000000000607	03	11:07:22.32	E	06/04/2024
002076	30	0000000000000621	03	11:08:42.73	E	06/04/2024
002081	30	0000000000000617	03	11:08:58.64	E	06/04/2024
002087	30	0000000000000625	03	11:09:42.87	E	06/04/2024
002088	30	0000000000000612	02	11:09:44.78	E	06/04/2024
002090	30	0000000000000602	03	11:09:48.19	E	06/04/2024
002093	30	0000000000000618	03	11:09:49.39	E	06/04/2024
002103	30	0000000000000619	03	11:10:11.60	E	06/04/2024
002105	30	0000000000000604	03	11:10:15.78	E	06/04/2024
002108	30	0000000000000608	02	11:10:20.80	E	06/04/2024
002109	30	0000000000000622	02	11:10:22.48	E	06/04/2024
002114	30	0000000000000627	02	11:10:50.76	E	06/04/2024
002117	30	0000000000000615	03	11:10:53.60	E	06/04/2024
002119	30	0000000000000601	02	11:10:54.78	E	06/04/2024
002120	30	0000000000000626	03	11:11:01.84	E	06/04/2024
002128	30	0000000000000610	03	11:11:28.81	E	06/04/2024
002129	30	0000000000000606	02	11:11:29.73	E	06/04/2024
002130	30	0000000000000611	03	11:11:34.79	E	06/04/2024
002132	30	0000000000000603	02	11:11:38.93	E	06/04/2024
002134	30	0000000000000614	02	11:11:45.97	E	06/04/2024
002136	30	0000000000000605	03	11:11:53.60	E	06/04/2024
002151	30	0000000000000624	03	11:13:18.11	E	06/04/2024
002153	30	0000000000000623	03	11:13:27.41	E	06/04/2024
002172	30	0000000000000621	03	11:14:23.64	E	06/04/2024
002189	30	0000000000000617	02	11:15:23.29	E	06/04/2024
002192	30	0000000000000612	03	11:15:29.22	E	06/04/2024
002193	30	0000000000000604	02	11:15:29.50	E	06/04/2024
002195	30	0000000000000618	03	11:15:34.92	E	06/04/2024
002196	30	0000000000000627	03	11:15:35.88	E	06/04/2024
002197	30	0000000000000625	03	11:15:36.37	E	06/04/2024
002199	30	0000000000000607	03	11:15:50.99	E	06/04/2024
002204	30	0000000000000608	03	11:16:04.16	E	06/04/2024
002205	30	0000000000000622	03	11:16:10.94	E	06/04/2024
002207	30	0000000000000619	02	11:16:17.32	E	06/04/2024
002210	30	0000000000000610	02	11:16:19.82	E	06/04/2024
002220	30	0000000000000626	03	11:16:58.61	E	06/04/2024
002228	30	0000000000000614	03	11:17:35.25	E	06/04/2024
002230	30	0000000000000603	02	11:17:42.12	E	06/04/2024
002240	30	0000000000000611	03	11:18:08.88	E	06/04/2024
002241	30	0000000000000605	02	11:18:15.96	E	06/04/2024
002244	30	0000000000000615	02	11:18:22.50	E	06/04/2024
002253	30	0000000000000601	03	11:19:06.78	E	06/04/2024
002262	30	0000000000000624	03	11:19:30.46	E	06/04/2024
002270	30	0000000000000621	03	11:20:03.15	E	06/04/2024
002275	30	0000000000000602	03	11:20:16.23	E	06/04/2024
002277	30	0000000000000627	03	11:20:22.42	E	06/04/2024
002280	30	0000000000000604	03	11:20:41.42	E	06/04/2024
002291	30	0000000000000610	02	11:21:11.95	E	06/04/2024
002292	30	0000000000000623	03	11:21:11.99	E	06/04/2024
002294	30	0000000000000612	02	11:21:16.21	E	06/04/2024
002295	30	0000000000000606	03	11:21:21.73	E	06/04/2024
002296	30	0000000000000618	03	11:21:23.37	E	06/04/2024
002297	30	0000000000000625	03	11:21:29.43	E	06/04/2024
002305	30	0000000000000622	03	11:21:43.50	E	06/04/2024
002307	30	0000000000000617	03	11:21:55.98	E	06/04/2024
002310	30	0000000000000608	02	11:22:04.35	E	06/04/2024
002321	30	0000000000000626	03	11:22:56.29	E	06/04/2024
002327	30	0000000000000614	02	11:23:32.44	E	06/04/2024
002334	30	0000000000000603	02	11:24:12.36	E	06/04/2024
002337	30	0000000000000607	03	11:24:17.57	E	06/04/2024
002342	30	0000000000000605	03	11:24:32.94	E	06/04/2024
002353	30	0000000000000627	03	11:25:07.59	E	06/04/2024
002361	30	0000000000000611	03	11:25:36.86	E	06/04/2024
002362	30	0000000000000601	02	11:25:38.29	E	06/04/2024
002363	30	0000000000000619	03	11:25:39.64	E	06/04/2024
002367	30	0000000000000624	03	11:25:46.17	E	06/04/2024
002375	30	0000000000000604	03	11:25:59.75	E	06/04/2024
002376	30	0000000000000621	03	11:26:01.38	E	06/04/2024
002378	30	0000000000000610	03	11:26:06.53	E	06/04/2024
002379	30	0000000000000615	03	11:26:16.52	E	06/04/2024
002389	30	0000000000000612	02	11:27:08.68	E	06/04/2024
002398	30	0000000000000623	02	11:27:31.92	E	06/04/2024
002399	30	0000000000000625	02	11:27:32.85	E	06/04/2024
002400	30	0000000000000622	02	11:27:32.43	E	06/04/2024
002404	30	0000000000000608	03	11:27:50.26	E	06/04/2024
002416	30	0000000000000617	03	11:28:34.17	E	06/04/2024
002421	30	0000000000000618	03	11:28:44.28	E	06/04/2024
002422	30	0000000000000626	03	11:28:49.79	E	06/04/2024
002432	30	0000000000000614	03	11:29:33.71	E	06/04/2024
002434	30	0000000000000627	03	11:29:50.50	E	06/04/2024
002442	30	0000000000000603	03	11:30:07.88	E	06/04/2024
002452	30	0000000000000605	03	11:30:49.16	E	06/04/2024
002459	30	0000000000000602	03	11:30:57.24	E	06/04/2024
002460	30	0000000000000610	02	11:31:00.16	E	06/04/2024
002463	30	0000000000000604	03	11:31:07.95	E	06/04/2024
002465	30	0000000000000606	03	11:31:10.55	E	06/04/2024
002476	30	0000000000000619	03	11:31:39.98	E	06/04/2024
002477	30	0000000000000621	03	11:31:44.73	E	06/04/2024
002484	30	0000000000000611	03	11:32:08.22	E	06/04/2024
002485	30	0000000000000624	03	11:32:09.14	E	06/04/2024
002486	30	0000000000000601	03	11:32:12.52	E	06/04/2024
002491	30	0000000000000607	03	11:32:37.55	E	06/04/2024
002499	30	0000000000000612	02	11:33:03.28	E	06/04/2024
002500	30	0000000000000622	03	11:33:13.78	E	06/04/2024
002506	30	0000000000000625	02	11:33:31.53	E	06/04/2024
002508	30	0000000000000608	03	11:33:34.33	E	06/04/2024
002509	30	0000000000000615	03	11:33:39.87	E	06/04/2024
002518	30	0000000000000627	03	11:34:32.10	E	06/04/2024
002520	30	0000000000000623	03	11:34:37.63	E	06/04/2024
002522	30	0000000000000626	03	11:34:43.73	E	06/04/2024
002524	30	0000000000000617	03	11:35:13.14	E	06/04/2024
002526	30	0000000000000614	02	11:35:24.47	E	06/04/2024
002534	30	0000000000000618	03	11:35:46.41	E	06/04/2024
002536	30	0000000000000610	02	11:35:53.95	E	06/04/2024
002546	30	0000000000000603	03	11:36:20.51	E	06/04/2024
002547	30	0000000000000604	03	11:36:23.91	E	06/04/2024
002557	30	0000000000000605	02	11:36:51.63	E	06/04/2024
002565	30	0000000000000619	03	11:37:38.59	E	06/04/2024
002571	30	0000000000000621	02	11:37:57.91	E	06/04/2024
002585	30	0000000000000601	02	11:38:56.84	E	06/04/2024
002586	30	0000000000000612	02	11:39:00.52	E	06/04/2024
002597	30	0000000000000627	03	11:39:17.59	E	06/04/2024
002600	30	0000000000000622	03	11:39:30.48	E	06/04/2024
002603	30	0000000000000624	02	11:39:33.83	E	06/04/2024
002604	30	0000000000000625	02	11:39:34.68	E	06/04/2024
002605	30	0000000000000611	03	11:39:37.20	E	06/04/2024
002612	30	0000000000000606	03	11:40:08.83	E	06/04/2024
002617	30	0000000000000608	03	11:40:23.62	E	06/04/2024
002624	30	0000000000000626	03	11:40:42.23	E	06/04/2024
002625	30	0000000000000610	03	11:40:46.12	E	06/04/2024
002627	30	0000000000000607	02	11:41:08.74	E	06/04/2024
002634	30	0000000000000614	02	11:41:21.55	E	06/04/2024
002639	30	0000000000000618	02	11:41:36.43	E	06/04/2024
002641	30	0000000000000617	03	11:41:42.26	E	06/04/2024
002642	30	0000000000000604	02	11:41:42.85	E	06/04/2024
002657	30	0000000000000603	03	11:42:53.68	E	06/04/2024
002661	30	0000000000000605	03	11:42:58.35	E	06/04/2024
002663	30	0000000000000602	03	11:43:11.12	E	06/04/2024
002671	30	0000000000000619	02	11:43:44.31	E	06/04/2024
002674	30	0000000000000621	02	11:43:48.70	E	06/04/2024
002677	30	0000000000000627	03	11:43:59.34	E	06/04/2024
002679	30	0000000000000615	03	11:44:10.26	E	06/04/2024
002686	30	0000000000000612	03	11:44:46.21	E	06/04/2024
002692	30	0000000000000622	03	11:45:20.38	E	06/04/2024
002698	30	0000000000000601	03	11:45:35.37	E	06/04/2024
002699	30	0000000000000625	03	11:45:35.87	E	06/04/2024
002700	30	0000000000000610	02	11:45:37.66	E	06/04/2024
002706	30	0000000000000624	03	11:46:02.69	E	06/04/2024
002708	30	0000000000000608	03	11:46:08.26	E	06/04/2024
002709	30	0000000000000611	03	11:46:11.28	E	06/04/2024
002716	30	0000000000000626	03	11:46:35.32	E	06/04/2024
002724	30	0000000000000604	02	11:47:00.49	E	06/04/2024
002730	30	0000000000000614	03	11:47:16.36	E	06/04/2024
002732	30	0000000000000618	02	11:47:38.75	E	06/04/2024
002746	30	0000000000000617	03	11:48:37.36	E	06/04/2024
002752	30	0000000000000627	02	11:48:46.13	E	06/04/2024
002756	30	0000000000000605	02	11:49:01.97	E	06/04/2024
002758	30	0000000000000603	02	11:49:03.63	E	06/04/2024
002768	30	0000000000000607	03	11:49:41.48	E	06/04/2024
002770	30	0000000000000619	03	11:49:42.78	E	06/04/2024
002772	30	0000000000000621	03	11:49:44.13	E	06/04/2024
002789	30	0000000000000610	02	11:50:29.41	E	06/04/2024
002790	30	0000000000000612	02	11:50:32.16	E	06/04/2024
002796	30	0000000000000622	03	11:51:07.20	E	06/04/2024
002798	30	0000000000000606	03	11:51:27.87	E	06/04/2024
002801	30	0000000000000615	03	11:51:36.93	E	06/04/2024
002803	30	0000000000000625	02	11:51:39.58	E	06/04/2024
002809	30	0000000000000608	03	11:51:57.54	E	06/04/2024
002811	30	0000000000000604	02	11:52:11.33	E	06/04/2024
002815	30	0000000000000601	03	11:52:26.63	E	06/04/2024
002816	30	0000000000000624	02	11:52:30.47	E	06/04/2024
002817	30	0000000000000626	03	11:52:31.45	E	06/04/2024
002833	30	0000000000000614	02	11:53:25.20	E	06/04/2024
002834	30	0000000000000627	03	11:53:27.71	E	06/04/2024
002840	30	0000000000000618	02	11:53:36.52	E	06/04/2024
002842	30	0000000000000611	03	11:53:41.34	E	06/04/2024
002855	30	0000000000000602	03	11:54:35.25	E	06/04/2024
002858	30	0000000000000603	03	11:55:08.86	E	06/04/2024
002862	30	0000000000000617	03	11:55:14.63	E	06/04/2024
002865	30	0000000000000610	03	11:55:22.55	E	06/04/2024
002869	30	0000000000000621	03	11:55:37.51	E	06/04/2024
002871	30	0000000000000605	03	11:55:44.93	E	06/04/2024
002874	30	0000000000000619	03	11:55:56.70	E	06/04/2024
002880	30	0000000000000612	03	11:56:15.93	E	06/04/2024
002886	30	0000000000000623	02	11:56:29.32	E	06/04/2024
002894	30	0000000000000622	03	11:57:06.12	E	06/04/2024
002896	30	0000000000000604	03	11:57:22.25	E	06/04/2024
002900	30	0000000000000625	02	11:57:44.53	E	06/04/2024
002903	30	0000000000000608	03	11:57:49.99	E	06/04/2024
002908	30	0000000000000627	03	11:58:09.66	E	06/04/2024
002910	30	0000000000000607	03	11:58:16.92	E	06/04/2024
002912	30	0000000000000626	03	11:58:27.88	E	06/04/2024
002918	30	0000000000000624	03	11:58:58.32	E	06/04/2024
002920	30	0000000000000601	03	11:59:17.75	E	06/04/2024
002923	30	0000000000000614	02	11:59:25.11	E	06/04/2024
002928	30	0000000000000618	03	11:59:40.54	E	06/04/2024
002948	30	0000000000000610	02	12:00:16.39	E	06/04/2024
002949	30	0000000000000611	03	12:00:16.43	E	06/04/2024
002969	30	0000000000000621	02	12:01:22.54	E	06/04/2024
002973	30	0000000000000617	03	12:01:50.22	E	06/04/2024
002974	30	0000000000000605	03	12:01:58.99	E	06/04/2024
002975	30	0000000000000619	03	12:02:06.35	E	06/04/2024
002976	30	0000000000000612	02	12:02:06.46	E	06/04/2024
002978	30	0000000000000603	03	12:02:11.95	E	06/04/2024
002989	30	0000000000000627	03	12:02:48.94	E	06/04/2024
002994	30	0000000000000604	03	12:03:06.43	E	06/04/2024
002997	30	0000000000000622	03	12:03:08.87	E	06/04/2024
003002	30	0000000000000623	03	12:03:26.29	E	06/04/2024
003007	30	0000000000000606	03	12:03:56.39	E	06/04/2024
003010	30	0000000000000615	03	12:04:10.29	E	06/04/2024
003011	30	0000000000000626	03	12:04:21.15	E	06/04/2024
003015	30	0000000000000625	02	12:04:48.44	E	06/04/2024
003023	30	0000000000000610	02	12:05:16.61	E	06/04/2024
003024	30	0000000000000624	03	12:05:17.15	E	06/04/2024
003025	30	0000000000000614	02	12:05:35.48	E	06/04/2024
003038	30	0000000000000601	03	12:06:08.97	E	06/04/2024
003040	30	0000000000000618	03	12:06:22.53	E	06/04/2024
003045	30	0000000000000607	03	12:06:45.36	E	06/04/2024
003053	30	0000000000000621	03	12:07:19.60	E	06/04/2024
003057	30	0000000000000627	03	12:07:32.60	E	06/04/2024
003062	30	0000000000000611	03	12:07:49.85	E	06/04/2024
